1343.69,1314.15,1329.62,40969.34,55982468.15,1336.28
1358.94,1309.66,1336.28,40643.04,55470285.83,1351.91
1448.68,1342.78,1351.91,100438.27,144414038.52,1415.81
1471.14,1394.83,1415.81,70004.82,103342244.97,1445.93
1496.39,1424.05,1445.93,81717.36,122551707.4,1485.55
1609.84,1437.11,1485.55,136711.3,213084949.56,1516.76
1588.11,1485.01,1516.76,120379.24,188015771.96,1507.77
1560.42,1503.93,1507.77,59602.01,92747185.54,1545.29
1572.89,1495.18,1545.29,71355.58,111708072.42,1554.45
1667.67,1552.86,1554.45,107226.89,174687869.23,1664.47
1757.39,1619.97,1664.47,127228.68,219169486.19,1697.5
1766.18,1664.99,1697.5,89679.81,156203600.07,1752.31
1864.76,1741.54,1752.31,109009.0,198829123.41,1819.29
1822.51,1641.18,1819.29,109341.25,192159873.95,1686.39
1770.5,1594.59,1686.39,75467.87,128390095.83,1763.74
1802.75,1736.13,1763.74,40635.4,72874378.57,1772.55
1776.65,1656.81,1772.55,80241.72,138499150.92,1708.92
1752.55,1653.72,1708.92,75541.37,130379207.17,1729.34
1842.83,1703.97,1729.34,94618.69,170954154.68,1801.3
1980.49,1791.12,1801.3,73095.54,135901905.39,1880.99
1969.7,1875.28,1880.99,98759.13,191523926.23,1962.0
2048.45,1944.4,1962.0,89862.03,179346919.05,2040.18
2094.94,1980.07,2040.18,78775.32,161036810.13,2044.19
2264.76,1998.61,2044.19,174376.65,373482496.01,2124.41
2286.3,2110.78,2124.41,114179.23,251969081.94,2272.58
2496.98,2263.29,2272.58,149254.84,353734030.88,2445.28
2781.76,2210.48,2445.28,248438.97,622139030.97,2307.22
2616.52,2051.45,2306.96,191494.03,441342711.51,2244.89
2322.37,1868.56,2244.89,222952.91,446034004.02,2052.43
2300.52,2051.07,2052.43,125004.39,266766116.87,2189.02
2337.35,2117.34,2189.02,92235.69,204101576.11,2278.21
2329.26,2147.1,2278.21,120964.11,270069146.9,2192.55
2330.62,2168.37,2192.55,117749.1,261223035.96,2303.34
